detail_id,order_id,book_id,amount,price
1697,10001761,34537536,1,158.0
1698,10001793,7154615,1,76.0
1699,10001800,380646420,1,129.0
1700,10001800,843952768,1,112.0
1701,10001922,451195493,1,108.0
1702,10001935,1574888498,1,191.0
1703,10001935,679735909,1,91.0
1704,10001935,2290319872,1,196.0
1705,10001993,553292056,1,117.0
1706,10001993,140277293,1,104.0
1707,10000008,843945621,1,112.0
1708,10000064,201727870,1,80.0
1709,10000252,399141928,1,191.0
1710,10000252,385332963,1,53.0
1711,10000265,590453866,1,176.0
1712,10000265,1841721522,1,82.0
1713,10000568,1573221368,1,196.0
1714,10000878,1882723007,1,129.0
1715,10000878,1579121470,1,144.0
1716,10000914,446673560,1,102.0
1717,10000914,3453870212,1,187.0
1718,10000948,684852357,1,66.0
1719,10000948,767915062,1,101.0
1720,10000978,395977894,1,198.0
1721,10001023,60577487,1,153.0
1722,10001081,440498058,1,91.0
1723,10001081,373029438,1,101.0
1724,10001081,553582747,1,60.0
1725,10001231,312254288,1,153.0
1726,10001307,61090786,1,176.0
1727,10001307,345361792,1,67.0
1728,10001307,394743180,1,180.0
1729,10001459,590321668,1,113.0
1730,10001459,44651862,1,80.0
1731,10001459,451160193,1,146.0
1732,10001621,156011042,1,69.0
1733,10001621,590449702,1,127.0
1734,10001630,875799116,1,117.0
1735,10001638,886774632,1,129.0
1736,10001713,553570870,1,56.0
1737,10001799,30679109,1,83.0
1738,10001875,870441418,1,58.0
1739,10001875,61056774,1,115.0
1740,10000038,38524634,1,166.0
1741,10000038,451183665,1,111.0
1742,10000048,843945621,1,112.0
1743,10000058,679752927,1,50.0
1744,10000058,877881243,1,150.0
1745,10000165,767905199,1,107.0
1746,10000222,345254171,1,107.0
1747,10000222,399141464,1,91.0
1748,10000234,684845776,1,142.0
1749,10000247,373121768,1,168.0
1750,10000449,1899866248,1,100.0
1751,10000449,590331051,1,138.0
1752,10000466,671885154,1,101.0
1753,10000466,345345738,1,60.0
1754,10000466,671883410,1,150.0
1755,10000741,671778633,1,185.0
1756,10000749,345423291,1,95.0
1757,10000870,60193956,1,108.0
1758,10001242,440236789,1,104.0
1759,10001259,316073032,1,68.0
1760,10001295,440580153,1,59.0
1761,10001295,312990065,1,111.0
1762,10001512,394539958,1,53.0
1763,10001512,441104029,1,115.0
1764,10001574,1885356552,1,113.0
1765,10001660,440225078,1,168.0
1766,10001662,60931736,1,186.0
1767,10001847,844507024,1,143.0
1768,10001956,375706771,1,164.0
1769,10001979,767905385,1,134.0
1770,10001979,373030169,1,60.0
1771,10000042,440492769,1,60.0
1772,10000046,449147657,1,85.0
1773,10000085,373630573,1,158.0
1774,10000085,671022776,1,52.0
1775,10000167,590401645,1,85.0
1776,10000167,1593080123,1,91.0
1777,10000167,860917886,1,125.0
1778,10000184,856487619,1,115.0
1779,10000184,1578152534,1,140.0
1780,10000453,571142745,1,126.0
1781,10000453,399144463,1,179.0
1782,10000453,140147551,1,169.0
1783,10000459,60740450,1,111.0
1784,10000465,618039694,1,113.0
1785,10000625,373871937,1,114.0
1786,10000669,743246071,1,185.0
1787,10000669,440208378,1,111.0
1788,10000669,821734121,1,191.0
1789,10000795,44640344,1,174.0
1790,10000795,1569246440,1,126.0
1791,10000795,552998931,1,135.0
1792,10000880,141000198,1,183.0
1793,10000880,380728176,1,77.0
1794,10000880,673800342,1,140.0
1795,10001228,425185710,1,169.0
1796,10001228,670819239,1,150.0
1797,10001228,451458680,1,60.0
1798,10001337,804114986,1,113.0
1799,10001337,452265703,1,157.0
1800,10001337,3458324232,1,115.0
1801,10001394,375726349,1,157.0
1802,10001702,553569910,1,85.0
1803,10001709,821754149,1,131.0
1804,10001709,373291515,1,67.0
1805,10001709,345420748,1,104.0
1806,10001720,671024248,1,144.0
1807,10001750,60975776,1,114.0
1808,10001788,688171877,1,101.0
1809,10001887,345303466,1,110.0
1810,10001887,446341754,1,77.0
1811,10001928,440062616,1,135.0
1812,10001928,451207521,1,108.0
1813,10001942,1592400876,1,126.0
1814,10001942,600039781,1,113.0
1815,10000034,671027360,1,187.0
1816,10000066,8408047957,1,131.0
1817,10000066,380817691,1,162.0
1818,10000066,552143774,1,134.0
1819,10000091,898151155,1,127.0
1820,10000091,446303194,1,63.0
1821,10000214,618070206,1,184.0
1822,10000341,671695649,1,83.0
1823,10000634,385333501,1,162.0
1824,10000634,590433474,1,180.0
1825,10000682,553561227,1,185.0
1826,10000715,446519723,1,113.0
1827,10000828,849904978,1,144.0
1828,10000828,553238132,1,187.0
1829,10000993,446601241,1,87.0
1830,10000993,62505963,1,116.0
1831,10001102,316666343,1,113.0
1832,10001102,758203330,1,101.0
1833,10001224,440214041,1,95.0
1834,10001224,679408193,1,113.0
1835,10001300,312865031,1,187.0
1836,10001300,8432216062,1,143.0
1837,10001335,446364800,1,101.0
1838,10001408,553580906,1,120.0
1839,10001408,60925752,1,139.0
1840,10001408,1892213591,1,158.0
1841,10001477,451451147,1,104.0
1842,10001480,679743499,1,146.0
1843,10001480,13197632,1,69.0
1844,10001480,446609404,1,76.0
1845,10001726,380725258,1,56.0
1846,10001726,743464451,1,179.0
1847,10001781,139363297,1,77.0
1848,10001864,451203593,1,82.0
1849,10001973,67188784,1,85.0
1850,10001973,380725835,1,169.0
1851,10001973,380710854,1,74.0
1852,10001988,316911488,1,140.0
1853,10001988,345438310,1,108.0
1854,10000380,691074283,1,173.0
1855,10000380,553564528,1,135.0
1856,10000587,966053664,1,112.0
1857,10000915,452283795,1,135.0
1858,10000915,671039385,1,111.0
1859,10001219,451410378,1,107.0
1860,10001219,842329218,1,110.0
1861,10001221,1858286840,1,111.0
1862,10001221,812548051,1,191.0
1863,10001333,3453149785,1,51.0
1864,10001334,446601640,1,125.0
1865,10001334,1896757022,1,117.0
1866,10001451,800714784,1,108.0
1867,10001481,142000663,1,150.0
1868,10001481,916907015,1,153.0
1869,10001640,380798980,1,132.0
1870,10001717,439319552,1,105.0
1871,10001729,373484089,1,75.0
1872,10001729,316601950,1,121.0
1873,10001850,671556649,1,84.0
1874,10001850,1558743669,1,140.0
1875,10001850,8433912739,1,143.0
1876,10001896,393090892,1,80.0
1877,10000020,1576738469,1,116.0
1878,10000155,553271369,1,50.0
1879,10000255,553444166,1,91.0
1880,10000346,451204956,1,158.0
1881,10000412,30712634,1,187.0
1882,10000412,446364193,1,59.0
1883,10000462,553576623,1,119.0
1884,10000462,425056260,1,112.0
1885,10000611,140329390,1,185.0
1886,10000639,20449313,1,74.0
1887,10000723,590401823,1,112.0
1888,10000723,786905247,1,77.0
1889,10000723,140119906,1,115.0
1890,10000827,740721968,1,136.0
1891,10000968,375704248,1,101.0
1892,10001000,929923103,1,130.0
1893,10001000,140390103,1,198.0
1894,10001000,446672289,1,68.0
1895,10001445,671023225,1,101.0
1896,10001445,1586649000,1,76.0
1897,10001599,1856276112,1,50.0
1898,10001667,732910250,1,196.0
1899,10001946,440119383,1,127.0
1900,10001946,446531332,1,140.0
1901,10000069,316153915,1,122.0
1902,10000069,440433053,1,112.0
1903,10000069,807282596,1,141.0
1904,10000228,316601950,1,121.0
1905,10000331,8472230082,1,117.0
1906,10000331,440207428,1,102.0
1907,10000347,330342673,1,173.0
1908,10000439,553249754,1,111.0
1909,10000439,590461648,1,119.0
1910,10000579,139584218,1,134.0
1911,10000700,747249407,1,131.0
1912,10000873,60924802,1,74.0
1913,10000925,1878424319,1,129.0
1914,10000955,679417796,1,101.0
1915,10000955,786889314,1,117.0
1916,10001331,312423055,1,80.0
1917,10001344,425181456,1,97.0
1918,10001344,451204891,1,140.0
1919,10001344,345304535,1,80.0
1920,10001411,373707738,1,141.0
1921,10001411,425171299,1,157.0
1922,10001478,316690619,1,191.0
1923,10001502,671686518,1,131.0
1924,10001523,670868175,1,158.0
1925,10001523,553585177,1,158.0
1926,10001534,671735632,1,144.0
1927,10001606,1841721522,1,82.0
1928,10001636,345361792,1,67.0
1929,10001690,670030643,1,119.0
1930,10001708,553298240,1,91.0
1931,10001853,439404371,1,82.0
1932,10001889,553283685,1,144.0
1933,10001934,1582342695,1,114.0
1934,10001944,671877445,1,174.0
1935,10001976,140003244,1,180.0
1936,10001982,679742131,1,143.0
1937,10000116,62506048,1,144.0
1938,10000116,373259220,1,80.0
1939,10000175,689316844,1,146.0
1940,10000180,553204769,1,68.0
1941,10000316,684801523,1,101.0
1942,10000316,3442440238,1,122.0
1943,10000392,1885904088,1,66.0
1944,10000392,1842327402,1,51.0
1945,10000516,345465083,1,150.0
1946,10000516,812553640,1,66.0
1947,10000806,553258001,1,126.0
1948,10000860,68486486,1,75.0
1949,10000860,899193846,1,184.0
1950,10000860,821739174,1,91.0
1951,10000942,671878662,1,68.0
1952,10000942,451211146,1,186.0
1953,10000962,425180433,1,80.0
1954,10000969,553258540,1,140.0
1955,10000996,61091944,1,52.0
1956,10000996,380977788,1,142.0
1957,10000996,743206029,1,83.0
1958,10001009,670852295,1,80.0
1959,10001028,2070376117,1,131.0
1960,10001048,345384733,1,115.0
1961,10001048,553586270,1,80.0
1962,10001049,1567314813,1,102.0
1963,10001108,67974505,1,108.0
1964,10001134,373250452,1,125.0
1965,10001150,812579887,1,77.0
1966,10001332,79136710,1,127.0
1967,10001345,590434985,1,117.0
1968,10001377,39480001,1,115.0
1969,10001377,142000698,1,129.0
1970,10001511,440414806,1,94.0
1971,10001511,931368170,1,114.0
1972,10001641,821775006,1,80.0
1973,10001653,684870754,1,161.0
1974,10001693,446600474,1,101.0
1975,10001706,1903919134,1,140.0
1976,10001706,60517662,1,128.0
1977,10001712,446679046,1,116.0
1978,10001962,380795620,1,74.0
1979,10000221,451522753,1,58.0
1980,10000365,446405167,1,68.0
1981,10000479,1853261580,1,100.0
1982,10000479,60097469,1,185.0
1983,10000479,1400031354,1,187.0
1984,10000489,553573985,1,108.0
1985,10000489,42508471,1,115.0
1986,10000500,380674394,1,91.0
1987,10000500,679774386,1,85.0
1988,10000500,679836454,1,140.0
1989,10000538,446604666,1,113.0
1990,10000538,765303671,1,141.0
1991,10000548,515124435,1,80.0
1992,10000548,345417623,1,100.0
1993,10000747,553569414,1,114.0
1994,10000761,81296666,1,94.0
1995,10000761,886773555,1,153.0
1996,10000761,743444078,1,113.0
1997,10000771,590413880,1,161.0
1998,10000798,425183971,1,89.0
1999,10000798,786889608,1,150.0
2000,10000798,156027321,1,126.0
2001,10000924,452284295,1,125.0
2002,10000924,590331957,1,124.0
2003,10000924,312272057,1,85.0
2004,10001017,439420792,1,153.0
2005,10001017,44661064,1,113.0
2006,10001017,553290762,1,77.0
2007,10001163,451117611,1,165.0
2008,10001202,373511299,1,198.0
2009,10001202,375415319,1,104.0
2010,10001513,971880107,1,68.0
2011,10001586,9812041931,1,158.0
2012,10001860,312147368,1,165.0
2013,10001860,553579754,1,85.0
2014,10001860,805421351,1,131.0
2015,10001879,375759409,1,104.0
2016,10001963,224060376,1,147.0
2017,10001963,425178579,1,189.0
2018,10001963,345335465,1,112.0
2019,10001971,60175400,1,158.0
2020,10001971,330391941,1,80.0
2021,10000022,1590522265,1,138.0
2022,10000096,451207645,1,189.0
2023,10000096,451192478,1,142.0
2024,10000096,893754064,1,85.0
2025,10000134,786886323,1,153.0
2026,10000244,449006034,1,173.0
2027,10000244,877953120,1,100.0
2028,10000266,449149986,1,89.0
2029,10000281,425176304,1,129.0
2030,10000281,446600768,1,178.0
2031,10000391,553151738,1,191.0
2032,10000441,811831981,1,165.0
2033,10000441,1878424114,1,112.0
2034,10000490,380977761,1,142.0
2035,10000536,449231275,1,69.0
2036,10000536,553245643,1,149.0
2037,10000536,373765339,1,82.0
2038,10000573,140293450,1,125.0
2039,10000615,140074317,1,125.0
2040,10000615,890870101,1,128.0
2041,10000702,29277256,1,50.0
2042,10000740,156182890,1,115.0
2043,10000740,886778697,1,143.0
2044,10000819,60936231,1,91.0
2045,10000859,451210875,1,101.0
2046,10000859,70064601,1,184.0
2047,10000989,312982178,1,166.0
2048,10000989,684819694,1,191.0
2049,10001173,373032420,1,177.0
2050,10001173,505523833,1,189.0
2051,10001222,373098766,1,52.0
2052,10001310,783555032,1,114.0
2053,10001310,380750260,1,115.0
2054,10001363,380012863,1,112.0
2055,10001370,679732411,1,197.0
2056,10001370,425133605,1,113.0
2057,10001370,1575664666,1,176.0
2058,10001402,671759329,1,142.0
2059,10001402,42513699,1,165.0
2060,10001402,590449672,1,80.0
2061,10001787,890870691,1,123.0
2062,10001787,553573705,1,112.0
2063,10001787,553801430,1,82.0
2064,10001791,312959176,1,50.0
2065,10001791,373254180,1,113.0
2066,10001869,340786299,1,127.0
2067,10001871,452269571,1,187.0
2068,10001871,553218824,1,184.0
2069,10000189,446604712,1,134.0
2070,10000317,534943748,1,98.0
2071,10000370,2253044911,1,113.0
2072,10000862,316168815,1,51.0
2073,10000862,61030015,1,125.0
2074,10001026,590059459,1,162.0
2075,10001131,451411056,1,140.0
2076,10001131,201627078,1,178.0
2077,10001268,396070043,1,76.0
2078,10001278,60930535,1,121.0
2079,10001323,55337513,1,168.0
2080,10001388,823918823,1,168.0
2081,10001405,515114693,1,146.0
2082,10001405,446611867,1,128.0
2083,10001505,671019287,1,59.0
2084,10001648,142000205,1,165.0
2085,10001648,1561386170,1,117.0
2086,10001648,385505833,1,72.0
2087,10001700,393310086,1,114.0
2088,10001700,743418700,1,142.0
2089,10000025,446610038,1,100.0
2090,10000025,380808072,1,115.0
2091,10000043,60955457,1,150.0
2092,10000097,1558172289,1,138.0
2093,10000097,140253580,1,125.0
2094,10000212,894800159,1,80.0
2095,10000280,1555843352,1,141.0
2096,10000280,140094296,1,115.0
2097,10000303,752816616,1,164.0
2098,10000303,385494246,1,94.0
2099,10000431,760715769,1,119.0
2100,10000578,394757599,1,177.0
2101,10000638,425129942,1,72.0
2102,10000727,380805715,1,104.0
2103,10000727,764220837,1,85.0
2104,10000727,505525402,1,102.0
2105,10000825,345363396,1,77.0
2106,10000825,60928263,1,166.0
2107,10000825,451167317,1,158.0
2108,10000979,824910311,1,143.0
2109,10000979,345334531,1,127.0
2110,10001029,393319296,1,125.0
2111,10001029,394723856,1,129.0
2112,10001033,373225091,1,105.0
2113,10001033,590476939,1,198.0
2114,10001033,380718154,1,141.0
2115,10001060,61098795,1,126.0
2116,10001117,451148754,1,99.0
2117,10001238,67165912,1,102.0
2118,10001255,2020526069,1,161.0
2119,10001255,380811065,1,107.0
2120,10001543,68971310,1,121.0
2121,10001561,306459922,1,111.0
2122,10001561,440418321,1,111.0
2123,10001651,671001132,1,95.0
2124,10001651,679446486,1,69.0
2125,10001815,345446674,1,108.0
2126,10001815,449208109,1,113.0
2127,10001815,38072541,1,88.0
2128,10001872,345314034,1,107.0
2129,10001872,446612901,1,135.0
2130,10000062,37322222,1,77.0
2131,10000062,451194721,1,84.0
2132,10000062,60975318,1,77.0
2133,10000119,440166691,1,88.0
2134,10000156,679447490,1,113.0
2135,10000156,312964250,1,100.0
2136,10000173,440237262,1,108.0
2137,10000173,971252580,1,102.0
2138,10000173,965842304,1,72.0
2139,10000269,671793349,1,129.0
2140,10000343,373711255,1,98.0
2141,10000358,380793547,1,101.0
2142,10000493,1400042135,1,88.0
2143,10000493,765342219,1,134.0
2144,10000494,140346406,1,122.0
2145,10000504,345394712,1,189.0
2146,10000504,743203631,1,104.0
2147,10000540,679429220,1,119.0
2148,10000540,425139034,1,196.0
2149,10000581,345445848,1,85.0
2150,10000707,449904067,1,135.0
2151,10000707,395256992,1,140.0
2152,10000882,60554185,1,107.0
2153,10000958,679777547,1,108.0
2154,10000981,316693200,1,104.0
2155,10001148,345441702,1,88.0
2156,10001148,689836872,1,127.0
2157,10001148,340748583,1,140.0
2158,10001205,446611611,1,121.0
2159,10001229,670891770,1,146.0
2160,10001629,671789422,1,120.0
2161,10001629,440200563,1,98.0
2162,10001683,1559723505,1,165.0
2163,10001683,553270184,1,108.0
2164,10001683,55356451,1,87.0
2165,10001688,914728679,1,76.0
2166,10001688,1573220876,1,112.0
2167,10001722,356093905,1,52.0
2168,10001723,1585671827,1,141.0
2169,10001728,449149846,1,142.0
2170,10001728,451190521,1,168.0
2171,10001814,373259522,1,146.0
2172,10001870,156106809,1,88.0
2173,10001929,88404632,1,60.0
2174,10001929,140366857,1,140.0
2175,10000040,553234617,1,183.0
2176,10000040,140209085,1,183.0
2177,10000040,936015500,1,72.0
2178,10000142,380808080,1,69.0
2179,10000142,1576737330,1,180.0
2180,10000251,515133876,1,125.0
2181,10000251,671003755,1,143.0
2182,10000261,553256971,1,101.0
2183,10000288,373095503,1,115.0
2184,10000288,399144331,1,127.0
2185,10000385,679411844,1,101.0
2186,10000385,1573222305,1,88.0
2187,10000385,312977182,1,104.0
2188,10000396,743203178,1,117.0
2189,10000396,914171569,1,125.0
2190,10000396,553584049,1,196.0
2191,10000421,373222262,1,119.0
2192,10000421,671846469,1,119.0
2193,10000430,441003745,1,60.0
2194,10000502,1566199700,1,122.0
2195,10000502,345332997,1,185.0
2196,10000502,34540288,1,58.0
2197,10000659,385311923,1,53.0
2198,10000659,380731851,1,110.0
2199,10000820,452279100,1,67.0
2200,10000869,15216359,1,134.0
2201,10000869,8983141972,1,119.0
2202,10001011,1932480099,1,82.0
2203,10001011,64407683,1,187.0
2204,10001179,375420673,1,174.0
2205,10001179,440504953,1,100.0
2206,10001179,385177453,1,113.0
2207,10001212,140190376,1,69.0
2208,10001245,898230918,1,187.0
2209,10001245,812540018,1,189.0
2210,10001245,451456408,1,145.0
2211,10001356,525947647,1,75.0
2212,10001356,345302907,1,80.0
2213,10001362,380803577,1,101.0
2214,10001416,312962703,1,85.0
2215,10001430,553561111,1,122.0
2216,10001430,802140122,1,100.0
2217,10001483,590483471,1,142.0
2218,10001483,307122697,1,101.0
2219,10001537,316603287,1,74.0
2220,10001598,840733194,1,187.0
2221,10001598,743460529,1,71.0
2222,10001647,345384466,1,67.0
2223,10001730,373185189,1,131.0
2224,10001730,590449044,1,105.0
2225,10001916,425097722,1,127.0
2226,10001945,140284079,1,115.0
2227,10001945,1859677479,1,88.0
2228,10001945,446362824,1,76.0
2229,10001981,451400100,1,153.0
2230,10001981,446607711,1,76.0
2231,10001995,743233786,1,157.0
2232,10000060,452269571,1,187.0
2233,10000060,671744623,1,113.0
2234,10000220,670880728,1,50.0
2235,10000239,688177751,1,112.0
2236,10000271,67974066,1,52.0
2237,10000661,671526154,1,149.0
2238,10000730,1564023028,1,113.0
2239,10000730,451169522,1,53.0
2240,10000855,425178579,1,189.0
2241,10000855,61030597,1,101.0
2242,10001066,38529929,1,82.0
2243,10001159,375706771,1,164.0
2244,10001189,394809378,1,53.0
2245,10001189,441519253,1,124.0
2246,10001215,425109720,1,113.0
2247,10001215,380787075,1,126.0
2248,10001306,9501512290,1,162.0
2249,10001395,553802186,1,141.0
2250,10001412,671536540,1,187.0
2251,10001412,345444019,1,104.0
2252,10001412,61020656,1,76.0
2253,10001415,373250320,1,112.0
2254,10001421,316153915,1,122.0
2255,10001421,345360001,1,110.0
2256,10001443,446606928,1,177.0
2257,10001443,786911905,1,95.0
2258,10001443,60969326,1,189.0
2259,10001456,440236673,1,143.0
2260,10001520,830702776,1,114.0
2261,10001520,440217512,1,53.0
2262,10001608,836227514,1,176.0
2263,10001646,34543739,1,123.0
2264,10001646,440901588,1,59.0
2265,10001755,373110790,1,58.0
2266,10001901,812531671,1,169.0
2267,10001901,373224311,1,56.0
2268,10001901,449134482,1,115.0
2269,10001902,767904508,1,59.0
2270,10001902,310384915,1,75.0
2271,10000143,449221482,1,100.0
2272,10000207,446603716,1,120.0
2273,10000207,451149513,1,101.0
2274,10000207,39473520,1,51.0
2275,10000363,62517155,1,191.0
2276,10000363,385335830,1,119.0
2277,10000363,374108307,1,134.0
2278,10000413,515125083,1,68.0
2279,10000413,1573228737,1,168.0
2280,10000432,517888297,1,196.0
2281,10000440,828902445,1,80.0
2282,10000525,373201346,1,138.0
2283,10000526,451197038,1,127.0
2284,10000526,385120648,1,76.0
2285,10000563,373106777,1,115.0
2286,10000563,446611085,1,174.0
2287,10000721,385323638,1,101.0
2288,10000985,440998050,1,97.0
2289,10001031,451199898,1,130.0
2290,10001031,446602566,1,63.0
2291,10001031,1564580725,1,127.0
2292,10001185,425154092,1,68.0
2293,10001207,140270590,1,113.0
2294,10001207,3257213220,1,105.0
2295,10001386,671695886,1,69.0
2296,10001386,720611083,1,100.0
2297,10001386,679443908,1,102.0
2298,10001432,446310786,1,86.0
2299,10001432,136883834,1,127.0
2300,10001432,140293930,1,135.0
2301,10001489,440225116,1,197.0
2302,10001489,373288972,1,112.0
2303,10001489,895261901,1,117.0
2304,10001501,1563974010,1,100.0
2305,10001563,3404118960,1,76.0
2306,10001563,195029151,1,156.0
2307,10001563,316735736,1,174.0
2308,10001615,349107343,1,116.0
2309,10001615,811202097,1,112.0
2310,10001669,8440688288,1,98.0
2311,10001669,60083999,1,166.0
2312,10001676,380798972,1,112.0
2313,10001676,803712286,1,172.0
2314,10001707,965806162,1,124.0
2315,10001707,375705457,1,140.0
2316,10001707,316777056,1,116.0
2317,10000076,345356578,1,68.0
2318,10000076,373691300,1,56.0
2319,10000076,373708750,1,91.0
2320,10000104,1551662825,1,104.0
2321,10000104,316769509,1,142.0
2322,10000125,563551011,1,125.0
2323,10000257,553584049,1,196.0
2324,10000321,1582340544,1,140.0
2325,10000580,1571740562,1,108.0
2326,10000604,525933093,1,131.0
2327,10000604,553250426,1,58.0
2328,10000604,553583468,1,143.0
2329,10000656,740733265,1,60.0
2330,10000656,696216558,1,125.0
2331,10000848,452257638,1,91.0
2332,10001122,440241073,1,98.0
2333,10001299,517577631,1,108.0
2334,10001328,345296532,1,129.0
2335,10001328,9724111229,1,120.0
2336,10001473,373825021,1,121.0
2337,10001473,451174100,1,107.0
2338,10001521,517884410,1,187.0
2339,10000320,1557043981,1,131.0
2340,10000320,932156045,1,142.0
2341,10000419,380778629,1,176.0
2342,10000419,441515118,1,109.0
2343,10000442,843946938,1,121.0
2344,10000497,380796090,1,140.0
2345,10000552,345386132,1,187.0
2346,10000571,385318073,1,76.0
2347,10000571,970130201,1,119.0
2348,10000719,684196395,1,162.0
2349,10000719,345404769,1,122.0
2350,10000757,452268060,1,173.0
2351,10000817,805043888,1,119.0
2352,10000817,380802147,1,105.0
2353,10000832,440214009,1,189.0
2354,10000832,373625251,1,97.0
2355,10001178,670894303,1,82.0
2356,10001178,446603783,1,63.0
2357,10001397,937295019,1,162.0
2358,10001442,44651652,1,114.0
2359,10001476,37387197,1,143.0
2360,10001476,517532530,1,141.0
2361,10001476,836226992,1,50.0
2362,10001635,940650673,1,172.0
2363,10001635,425128164,1,74.0
2364,10001637,75820230,1,85.0
2365,10001637,847522945,1,134.0
2366,10001818,613271785,1,196.0
2367,10001849,380802325,1,164.0
2368,10001891,140292926,1,108.0
2369,10001897,451125746,1,196.0
2370,10000032,307301206,1,98.0
2371,10000032,345315723,1,53.0
2372,10000033,671039466,1,112.0
2373,10000033,671721291,1,80.0
2374,10000033,786866845,1,80.0
2375,10000041,743436210,1,84.0
2376,10000041,140274634,1,105.0
2377,10000114,743403614,1,125.0
2378,10000118,553351397,1,121.0
2379,10000118,3404147200,1,87.0
2380,10000144,312857063,1,174.0
2381,10000144,312958684,1,80.0
2382,10000144,553380788,1,104.0
2383,10000287,671791842,1,53.0
2384,10000366,312959974,1,91.0
2385,10000470,440213290,1,132.0
2386,10000553,553234978,1,146.0
2387,10000603,345307674,1,135.0
2388,10000628,452269792,1,112.0
2389,10000729,679765611,1,113.0
2390,10000729,821774506,1,131.0
2391,10000765,157566660,1,112.0
2392,10000765,821768174,1,94.0
2393,10000904,446350109,1,146.0
2394,10000904,890817138,1,77.0
2395,10000930,1556982348,1,119.0
2396,10000930,385490445,1,123.0
2397,10000930,440226430,1,140.0
2398,10001001,312275293,1,128.0
2399,10001001,34541389,1,76.0
2400,10001063,68811363,1,140.0
2401,10001063,3789106917,1,156.0
2402,10001063,345391055,1,108.0
2403,10001129,375724389,1,178.0
2404,10001180,451456521,1,91.0
2405,10001180,812516796,1,59.0
2406,10001180,2226093524,1,115.0
2407,10001204,451194861,1,58.0
2408,10001254,310235294,1,97.0
2409,10001384,1885865171,1,134.0
2410,10001802,747514879,1,100.0
2411,10001802,373483554,1,174.0
2412,10001894,553210181,1,98.0
2413,10001894,380780240,1,146.0
2414,10001952,842063462,1,58.0
2415,10001954,373272650,1,56.0
2416,10001964,8476158432,1,123.0
2417,10001964,140086269,1,139.0
2418,10001992,446611360,1,83.0
2419,10000092,44021145,1,134.0
2420,10000418,156004836,1,176.0
2421,10000475,449208109,1,113.0
2422,10000486,767908198,1,115.0
2423,10000486,871136791,1,157.0
2424,10000760,64400204,1,132.0
2425,10000760,140431209,1,187.0
2426,10000760,553213296,1,162.0
2427,10000807,684188554,1,94.0
2428,10000849,1578561345,1,136.0
2429,10000849,1853260959,1,88.0
2430,10000849,9074336469,1,114.0
2431,10000871,821745913,1,60.0
2432,10000871,345301110,1,60.0
2433,10000871,312968280,1,112.0
2434,10000953,62505319,1,77.0
2435,10000953,1555219004,1,129.0
2436,10000953,375412530,1,143.0
2437,10001044,140014748,1,114.0
2438,10001044,380730200,1,173.0
2439,10001233,886775957,1,187.0
2440,10001281,345335457,1,184.0
2441,10001291,515095826,1,129.0
2442,10001292,505525526,1,101.0
2443,10001292,375703764,1,127.0
2444,10001292,140440445,1,69.0
2445,10001382,6019636,1,113.0
2446,10001382,1586251856,1,113.0
2447,10001382,671433083,1,112.0
2448,10001414,345285980,1,89.0
2449,10001414,1928556221,1,56.0
2450,10001414,42518904,1,104.0
2451,10001559,971880107,1,68.0
2452,10001559,1575662086,1,150.0
2453,10001733,44023722,1,50.0
2454,10001772,380784580,1,129.0
2455,10001772,375705457,1,140.0
2456,10001801,61043990,1,80.0
2457,10001810,345450728,1,186.0
2458,10001810,42513976,1,68.0
2459,10001832,28642082,1,59.0
2460,10001845,3423241195,1,138.0
2461,10001970,821713396,1,166.0
2462,10000206,505522713,1,169.0
2463,10000253,451173392,1,115.0
2464,10000275,671003755,1,143.0
2465,10000275,449132870,1,50.0
2466,10000296,1904153003,1,51.0
2467,10000298,446611867,1,128.0
2468,10000298,440237416,1,114.0
2469,10000298,140620109,1,68.0
2470,10000390,340592826,1,76.0
2471,10000390,440966388,1,63.0
2472,10000476,345324536,1,120.0
2473,10000476,460875329,1,134.0
2474,10000582,590312804,1,86.0
2475,10000601,60740450,1,111.0
2476,10000660,375758623,1,119.0
2477,10000660,61000299,1,117.0
2478,10000712,55325846,1,84.0
2479,10000712,871313073,1,88.0
2480,10000712,684874350,1,140.0
2481,10001024,345444884,1,141.0
2482,10001086,8440629540,1,91.0
2483,10001165,816147876,1,126.0
2484,10001262,140061401,1,69.0
2485,10001262,8420442283,1,168.0
2486,10001594,345348109,1,139.0
2487,10001607,1591561590,1,83.0
2488,10001725,448060043,1,80.0
2489,10001735,375805419,1,127.0
2490,10001735,671649949,1,59.0
2491,10001862,3453045998,1,105.0
2492,10001862,1853260525,1,88.0
2493,10001862,340564067,1,82.0
2494,10000063,312924585,1,129.0
2495,10000063,930289595,1,126.0
2496,10000079,802713955,1,161.0
2497,10000079,451404785,1,115.0
2498,10000268,312169515,1,198.0
2499,10000374,740707256,1,102.0
2500,10000386,762703954,1,146.0
2501,10000386,449006522,1,197.0
2502,10000393,373511892,1,187.0
2503,10000393,385722206,1,197.0
2504,10000428,425170365,1,59.0
2505,10000764,142001740,1,56.0
2506,10000875,743237188,1,183.0
2507,10000875,590997327,1,134.0
2508,10001120,373785070,1,140.0
2509,10001120,380805421,1,74.0
2510,10001261,553267337,1,94.0
2511,10001357,452269571,1,187.0
2512,10001357,345343581,1,68.0
2513,10001371,515128554,1,191.0
