order_id,user_id,date,status,payment
10001076,7315,2017-06-13 00:00:00,2,129.0
10001077,103455,2017-04-10 00:00:00,0,113.0
10001078,27167,2017-06-16 00:00:00,2,339.0
10001079,141451,2017-04-20 00:00:00,2,290.0
10001080,162028,2017-04-13 00:00:00,0,95.0
10001081,120336,2017-05-17 00:00:00,2,252.0
10001082,214281,2017-06-13 00:00:00,2,254.0
10001083,49396,2017-05-04 00:00:00,2,299.0
10001084,258600,2017-04-16 00:00:00,2,222.0
10001085,213858,2017-06-25 00:00:00,2,177.0
10001086,8208,2017-06-06 00:00:00,0,91.0
10001087,213868,2017-04-21 00:00:00,2,412.0
10001088,82683,2017-06-25 00:00:00,2,344.0
10001089,126207,2017-04-07 00:00:00,0,120.0
10001090,169878,2017-05-16 00:00:00,2,119.0
10001091,217819,2017-04-23 00:00:00,2,307.0
10001092,123396,2017-04-05 00:00:00,2,60.0
10001093,114167,2017-05-11 00:00:00,2,88.0
10001094,74754,2017-04-05 00:00:00,1,361.0
10001095,267274,2017-06-17 00:00:00,2,185.0
10001096,204608,2017-04-27 00:00:00,2,126.0
10001097,7471,2017-05-06 00:00:00,2,318.0
10001098,268721,2017-04-27 00:00:00,2,189.0
10001099,209608,2017-05-13 00:00:00,0,187.0
10001100,133810,2017-06-27 00:00:00,2,50.0
10001101,179884,2017-06-24 00:00:00,1,121.0
10001102,14709,2017-05-20 00:00:00,0,214.0
10001103,157059,2017-06-19 00:00:00,2,237.0
10001104,141701,2017-05-07 00:00:00,2,503.0
10001105,99821,2017-04-24 00:00:00,2,232.0
10001106,130277,2017-05-15 00:00:00,2,50.0
10001107,150081,2017-04-18 00:00:00,2,113.0
10001108,6131,2017-05-24 00:00:00,2,108.0
10001109,40830,2017-05-12 00:00:00,1,188.0
10001110,3525,2017-05-08 00:00:00,0,119.0
10001111,66024,2017-05-02 00:00:00,0,141.0
10001112,193466,2017-06-12 00:00:00,2,111.0
10001113,19078,2017-04-13 00:00:00,2,119.0
10001114,54535,2017-06-19 00:00:00,0,380.0
10001115,173332,2017-05-06 00:00:00,2,82.0
10001116,120656,2017-06-22 00:00:00,2,160.0
10001117,6911,2017-05-28 00:00:00,2,99.0
10001118,35899,2017-04-23 00:00:00,2,220.0
10001119,134233,2017-04-16 00:00:00,2,187.0
10001120,22868,2017-06-07 00:00:00,2,214.0
10001121,27717,2017-04-30 00:00:00,2,233.0
10001122,240003,2017-06-02 00:00:00,2,98.0
10001123,218441,2017-04-17 00:00:00,2,293.0
10001124,68851,2017-06-10 00:00:00,0,470.0
10001125,140199,2017-04-04 00:00:00,1,166.0
10001126,151400,2017-06-22 00:00:00,2,284.0
10001127,101300,2017-05-03 00:00:00,2,115.0
10001128,235251,2017-06-23 00:00:00,2,192.0
10001129,143341,2017-06-04 00:00:00,2,178.0
10001130,257215,2017-06-11 00:00:00,0,306.0
10001131,171446,2017-05-27 00:00:00,2,318.0
10001132,247265,2017-04-19 00:00:00,1,215.0
10001133,115663,2017-06-13 00:00:00,1,108.0
10001134,230206,2017-05-24 00:00:00,1,125.0
10001135,35681,2017-04-18 00:00:00,1,60.0
10001136,270391,2017-04-02 00:00:00,1,304.0
10001137,38105,2017-04-19 00:00:00,2,127.0
10001138,208965,2017-06-11 00:00:00,2,141.0
10001139,82391,2017-06-26 00:00:00,0,140.0
10001140,150004,2017-04-13 00:00:00,1,180.0
10001141,167909,2017-04-21 00:00:00,0,180.0
10001142,92482,2017-04-25 00:00:00,1,263.0
10001143,25033,2017-06-30 00:00:00,1,115.0
10001144,24198,2017-04-13 00:00:00,2,270.0
10001145,75175,2017-06-27 00:00:00,1,291.0
10001146,113379,2017-06-26 00:00:00,2,291.0
10001147,58103,2017-04-19 00:00:00,2,272.0
10001148,134071,2017-05-29 00:00:00,0,355.0
10001149,50948,2017-04-28 00:00:00,2,236.0
10001150,102616,2017-05-24 00:00:00,1,77.0
10001151,112268,2017-06-24 00:00:00,0,197.0
10001152,121295,2017-06-30 00:00:00,2,189.0
10001153,28349,2017-04-20 00:00:00,2,165.0
10001154,148951,2017-06-30 00:00:00,0,121.0
10001155,150432,2017-06-23 00:00:00,2,60.0
10001156,173811,2017-04-11 00:00:00,2,131.0
10001157,254977,2017-05-02 00:00:00,2,56.0
10001158,139801,2017-05-06 00:00:00,0,298.0
10001159,157093,2017-05-31 00:00:00,1,164.0
10001160,241719,2017-06-28 00:00:00,2,158.0
10001161,21519,2017-04-13 00:00:00,2,205.0
10001162,31986,2017-04-16 00:00:00,1,263.0
10001163,268952,2017-05-25 00:00:00,2,165.0
10001164,89566,2017-04-06 00:00:00,1,89.0
10001165,162496,2017-06-06 00:00:00,2,126.0
10001166,235998,2017-06-25 00:00:00,1,101.0
10001167,6208,2017-06-28 00:00:00,0,301.0
10001168,95094,2017-06-25 00:00:00,2,66.0
10001169,118994,2017-06-11 00:00:00,2,122.0
10001170,151776,2017-04-25 00:00:00,2,287.0
10001171,89801,2017-04-25 00:00:00,1,121.0
10001172,22003,2017-04-13 00:00:00,0,273.0
10001173,80091,2017-05-26 00:00:00,0,366.0
10001174,31432,2017-05-12 00:00:00,0,136.0
10001175,64880,2017-04-28 00:00:00,0,119.0
10001176,224417,2017-04-05 00:00:00,1,268.0
10001177,91034,2017-05-07 00:00:00,2,253.0
10001178,263023,2017-06-03 00:00:00,1,145.0
10001179,135259,2017-05-30 00:00:00,2,387.0
10001180,159959,2017-06-04 00:00:00,2,265.0
10001181,261910,2017-05-11 00:00:00,0,50.0
10001182,178837,2017-06-14 00:00:00,2,249.0
10001183,100804,2017-05-06 00:00:00,2,443.0
10001184,39064,2017-06-22 00:00:00,0,197.0
10001185,62004,2017-06-01 00:00:00,0,68.0
10001186,45027,2017-04-16 00:00:00,2,112.0
10001187,271032,2017-06-14 00:00:00,0,126.0
10001188,69010,2017-04-24 00:00:00,0,119.0
10001189,2934,2017-05-31 00:00:00,2,177.0
10001190,230432,2017-06-10 00:00:00,0,71.0
10001191,25563,2017-05-01 00:00:00,2,76.0
10001192,162021,2017-04-16 00:00:00,1,169.0
10001193,143163,2017-04-13 00:00:00,2,376.0
10001194,60521,2017-04-29 00:00:00,1,185.0
10001195,256931,2017-06-20 00:00:00,0,448.0
10001196,90804,2017-06-28 00:00:00,2,343.0
10001197,197513,2017-04-07 00:00:00,1,323.0
10001198,198328,2017-04-14 00:00:00,2,184.0
10001199,8496,2017-05-03 00:00:00,2,114.0
10001200,203561,2017-05-10 00:00:00,0,209.0
10001201,252374,2017-04-30 00:00:00,0,117.0
10001202,128015,2017-05-25 00:00:00,0,302.0
10001203,158659,2017-04-25 00:00:00,0,305.0
10001204,184336,2017-06-04 00:00:00,0,58.0
10001205,196487,2017-05-29 00:00:00,1,121.0
10001206,29717,2017-06-09 00:00:00,1,187.0
10001207,66105,2017-06-01 00:00:00,1,218.0
10001208,101866,2017-05-09 00:00:00,2,94.0
10001209,227796,2017-05-08 00:00:00,1,221.0
10001210,263596,2017-05-02 00:00:00,2,125.0
10001211,87985,2017-06-24 00:00:00,2,50.0
10001212,152886,2017-05-30 00:00:00,1,69.0
10001213,135698,2017-04-22 00:00:00,0,142.0
10001214,16582,2017-04-12 00:00:00,1,348.0
10001215,10719,2017-05-31 00:00:00,0,239.0
10001216,95284,2017-04-26 00:00:00,0,403.0
10001217,113540,2017-06-18 00:00:00,1,377.0
10001218,82097,2017-04-05 00:00:00,2,196.0
10001219,159736,2017-05-21 00:00:00,1,217.0
10001220,147271,2017-05-12 00:00:00,2,82.0
10001221,34539,2017-05-21 00:00:00,1,302.0
10001222,184310,2017-05-26 00:00:00,1,52.0
10001223,120995,2017-04-10 00:00:00,2,394.0
10001224,241284,2017-05-20 00:00:00,2,208.0
10001225,60912,2017-04-30 00:00:00,0,295.0
10001226,110885,2017-05-13 00:00:00,2,255.0
10001227,207967,2017-04-07 00:00:00,2,343.0
10001228,75552,2017-05-19 00:00:00,2,379.0
10001229,249833,2017-05-29 00:00:00,1,146.0
10001230,215444,2017-06-15 00:00:00,2,184.0
10001231,65442,2017-05-17 00:00:00,2,153.0
10001232,256957,2017-04-10 00:00:00,2,128.0
10001233,30873,2017-06-05 00:00:00,1,187.0
10001234,75137,2017-04-16 00:00:00,1,214.0
10001235,263613,2017-04-21 00:00:00,2,316.0
10001236,98613,2017-04-13 00:00:00,1,311.0
10001237,205763,2017-05-07 00:00:00,2,481.0
10001238,60044,2017-05-28 00:00:00,1,102.0
10001239,255710,2017-06-25 00:00:00,1,114.0
10001240,224334,2017-04-06 00:00:00,1,243.0
10001241,132724,2017-05-12 00:00:00,1,327.0
10001242,212776,2017-05-18 00:00:00,2,104.0
10001243,145737,2017-04-06 00:00:00,1,117.0
10001244,114476,2017-04-27 00:00:00,2,125.0
10001245,73140,2017-05-30 00:00:00,0,521.0
10001246,222000,2017-04-04 00:00:00,0,71.0
10001247,208802,2017-04-19 00:00:00,0,255.0
10001248,202828,2017-06-12 00:00:00,2,433.0
10001249,49652,2017-05-09 00:00:00,1,204.0
10001250,51803,2017-06-14 00:00:00,2,190.0
10001251,112108,2017-04-18 00:00:00,2,293.0
10001252,37894,2017-04-20 00:00:00,2,296.0
10001253,149527,2017-04-13 00:00:00,2,100.0
10001254,71515,2017-06-04 00:00:00,0,97.0
10001255,105997,2017-05-28 00:00:00,2,268.0
10001256,54271,2017-04-27 00:00:00,1,76.0
10001257,25013,2017-06-25 00:00:00,0,304.0
10001258,227455,2017-04-08 00:00:00,2,236.0
10001259,121698,2017-05-18 00:00:00,2,68.0
10001260,101536,2017-06-23 00:00:00,2,319.0
10001261,239220,2017-06-07 00:00:00,2,94.0
10001262,159344,2017-06-06 00:00:00,0,237.0
10001263,229262,2017-06-18 00:00:00,1,204.0
10001264,134223,2017-05-11 00:00:00,2,353.0
10001265,216364,2017-04-09 00:00:00,0,281.0
10001266,192479,2017-04-17 00:00:00,1,231.0
10001267,91074,2017-05-04 00:00:00,2,220.0
10001268,38958,2017-05-27 00:00:00,0,76.0
10001269,218798,2017-05-06 00:00:00,1,309.0
10001270,142063,2017-06-14 00:00:00,2,198.0
10001271,63246,2017-05-10 00:00:00,2,523.0
10001272,52811,2017-04-30 00:00:00,2,76.0
10001273,131161,2017-06-17 00:00:00,0,264.0
10001274,154300,2017-04-07 00:00:00,2,196.0
10001275,256592,2017-05-03 00:00:00,0,80.0
10001276,50351,2017-04-02 00:00:00,0,402.0
10001277,57387,2017-06-11 00:00:00,2,113.0
10001278,154424,2017-05-27 00:00:00,2,121.0
10001279,262138,2017-05-03 00:00:00,1,335.0
10001280,117342,2017-04-02 00:00:00,2,86.0
10001281,217772,2017-06-05 00:00:00,2,184.0
10001282,120420,2017-04-11 00:00:00,1,112.0
10001283,83526,2017-04-16 00:00:00,2,113.0
10001284,264747,2017-05-16 00:00:00,2,139.0
10001285,9301,2017-06-26 00:00:00,2,76.0
10001286,10029,2017-04-18 00:00:00,2,255.0
10001287,43297,2017-04-23 00:00:00,1,134.0
10001288,144759,2017-06-28 00:00:00,2,437.0
10001289,256468,2017-06-24 00:00:00,0,244.0
10001290,137075,2017-06-21 00:00:00,0,280.0
10001291,277982,2017-06-05 00:00:00,2,129.0
10001292,17348,2017-06-05 00:00:00,2,297.0
10001293,228758,2017-06-25 00:00:00,2,187.0
10001294,194263,2017-06-27 00:00:00,2,163.0
10001295,141445,2017-05-18 00:00:00,0,170.0
10001296,21924,2017-04-18 00:00:00,0,147.0
10001297,265986,2017-05-11 00:00:00,2,295.0
10001298,203574,2017-04-08 00:00:00,0,242.0
10001299,84324,2017-06-02 00:00:00,1,108.0
10001300,252813,2017-05-20 00:00:00,2,330.0
10001301,137455,2017-04-06 00:00:00,2,307.0
10001302,275938,2017-04-13 00:00:00,1,153.0
10001303,248363,2017-06-21 00:00:00,0,122.0
10001304,125122,2017-04-25 00:00:00,2,253.0
10001305,26242,2017-06-30 00:00:00,2,255.0
10001306,35754,2017-05-31 00:00:00,1,162.0
10001307,80321,2017-05-17 00:00:00,0,423.0
10001308,60074,2017-05-08 00:00:00,0,146.0
10001309,200507,2017-04-13 00:00:00,0,179.0
10001310,99461,2017-05-26 00:00:00,2,229.0
10001311,201492,2017-06-14 00:00:00,2,139.0
10001312,77946,2017-04-28 00:00:00,2,113.0
10001313,62151,2017-04-22 00:00:00,2,192.0
10001314,17215,2017-05-10 00:00:00,0,362.0
10001315,2209,2017-06-11 00:00:00,1,355.0
10001316,23335,2017-06-12 00:00:00,0,165.0
10001317,80704,2017-06-19 00:00:00,1,153.0
10001318,259566,2017-04-22 00:00:00,2,80.0
10001319,58459,2017-04-28 00:00:00,2,318.0
10001320,143708,2017-06-15 00:00:00,2,109.0
10001321,148026,2017-05-12 00:00:00,2,253.0
10001322,173595,2017-04-24 00:00:00,1,177.0
10001323,6928,2017-05-27 00:00:00,0,168.0
10001324,86552,2017-06-27 00:00:00,1,289.0
10001325,203054,2017-04-17 00:00:00,1,190.0
10001326,126614,2017-06-09 00:00:00,2,333.0
10001327,263468,2017-04-02 00:00:00,2,375.0
10001328,105486,2017-06-02 00:00:00,1,249.0
10001329,136553,2017-04-24 00:00:00,0,234.0
10001330,206888,2017-04-09 00:00:00,2,292.0
10001331,80912,2017-05-23 00:00:00,1,80.0
10001332,26008,2017-05-24 00:00:00,2,127.0
10001333,251676,2017-05-21 00:00:00,0,51.0
10001334,191833,2017-05-21 00:00:00,2,242.0
10001335,257313,2017-05-20 00:00:00,2,101.0
10001336,271800,2017-04-09 00:00:00,0,237.0
10001337,211665,2017-05-19 00:00:00,1,385.0
10001338,89432,2017-05-10 00:00:00,2,215.0
10001339,200714,2017-05-09 00:00:00,0,278.0
10001340,248504,2017-04-18 00:00:00,0,183.0
10001341,119207,2017-05-06 00:00:00,2,168.0
10001342,235658,2017-04-16 00:00:00,2,139.0
10001343,56183,2017-04-10 00:00:00,1,222.0
10001344,85345,2017-05-23 00:00:00,0,317.0
10001345,65861,2017-05-24 00:00:00,0,117.0
10001346,80977,2017-06-21 00:00:00,2,448.0
10001347,87230,2017-04-27 00:00:00,2,298.0
10001348,142711,2017-04-25 00:00:00,0,255.0
10001349,54424,2017-04-30 00:00:00,1,130.0
10001350,242101,2017-04-29 00:00:00,2,373.0
10001351,236806,2017-04-02 00:00:00,2,157.0
10001352,145685,2017-06-23 00:00:00,2,261.0
10001353,125637,2017-04-19 00:00:00,0,455.0
10001354,10796,2017-04-22 00:00:00,1,80.0
10001355,272794,2017-06-29 00:00:00,1,168.0
10001356,146595,2017-05-30 00:00:00,0,155.0
10001357,172536,2017-06-07 00:00:00,2,255.0
10001358,8292,2017-04-11 00:00:00,2,328.0
10001359,213958,2017-06-28 00:00:00,1,147.0
10001360,106652,2017-06-14 00:00:00,0,202.0
10001361,17578,2017-05-14 00:00:00,1,181.0
10001362,273986,2017-05-30 00:00:00,2,101.0
10001363,40525,2017-05-26 00:00:00,0,112.0
10001364,70436,2017-05-16 00:00:00,0,284.0
10001365,32878,2017-06-29 00:00:00,1,165.0
10001366,83439,2017-06-09 00:00:00,1,101.0
10001367,206068,2017-04-19 00:00:00,2,119.0
10001368,129704,2017-06-27 00:00:00,2,143.0
10001369,82106,2017-05-07 00:00:00,2,325.0
10001370,74257,2017-05-26 00:00:00,2,486.0
10001371,21106,2017-06-07 00:00:00,1,191.0
10001372,150002,2017-05-04 00:00:00,2,85.0
10001373,107862,2017-04-15 00:00:00,2,178.0
10001374,270847,2017-06-22 00:00:00,1,235.0
10001375,227279,2017-04-20 00:00:00,0,480.0
10001376,233385,2017-05-01 00:00:00,1,257.0
10001377,252201,2017-05-24 00:00:00,0,244.0
10001378,154038,2017-06-18 00:00:00,1,275.0
10001379,221508,2017-04-15 00:00:00,2,145.0
10001380,261514,2017-06-13 00:00:00,0,382.0
10001381,243681,2017-06-18 00:00:00,2,318.0
10001382,241000,2017-06-05 00:00:00,2,338.0
10001383,1698,2017-06-30 00:00:00,2,143.0
10001384,87937,2017-06-04 00:00:00,2,134.0
10001385,222978,2017-04-22 00:00:00,2,113.0
10001386,197314,2017-06-01 00:00:00,2,271.0
10001387,205373,2017-06-27 00:00:00,1,267.0
10001388,237098,2017-05-27 00:00:00,0,168.0
10001389,139136,2017-06-16 00:00:00,0,470.0
10001390,146635,2017-04-27 00:00:00,2,245.0
10001391,73479,2017-05-11 00:00:00,2,59.0
10001392,75390,2017-04-25 00:00:00,2,187.0
10001393,114820,2017-04-24 00:00:00,1,201.0
10001394,62707,2017-05-19 00:00:00,1,157.0
10001395,47476,2017-05-31 00:00:00,1,141.0
10001396,209440,2017-06-09 00:00:00,2,56.0
10001397,90790,2017-06-03 00:00:00,2,162.0
10001398,221635,2017-05-16 00:00:00,2,189.0
10001399,35488,2017-05-10 00:00:00,2,166.0
10001400,150654,2017-05-02 00:00:00,2,233.0
10001401,11277,2017-06-09 00:00:00,2,163.0
10001402,191324,2017-05-26 00:00:00,0,387.0
10001403,276544,2017-06-12 00:00:00,0,188.0
10001404,176553,2017-06-14 00:00:00,2,127.0
10001405,229517,2017-05-27 00:00:00,1,274.0
10001406,169189,2017-04-19 00:00:00,2,210.0
10001407,224909,2017-05-16 00:00:00,0,129.0
10001408,98991,2017-05-20 00:00:00,2,417.0
10001409,17653,2017-04-10 00:00:00,0,189.0
10001410,96744,2017-05-05 00:00:00,2,199.0
10001411,22402,2017-05-23 00:00:00,2,298.0
10001412,137980,2017-05-31 00:00:00,1,367.0
10001413,260381,2017-05-11 00:00:00,2,101.0
10001414,87527,2017-06-05 00:00:00,2,249.0
10001415,263307,2017-05-31 00:00:00,1,112.0
10001416,215435,2017-05-30 00:00:00,1,85.0
10001417,23267,2017-04-06 00:00:00,2,251.0
10001418,269982,2017-04-23 00:00:00,2,288.0
10001419,113385,2017-04-21 00:00:00,2,85.0
10001420,64524,2017-06-13 00:00:00,2,138.0
10001421,248744,2017-05-31 00:00:00,2,232.0
10001422,265488,2017-05-04 00:00:00,2,236.0
10001423,74079,2017-04-18 00:00:00,2,135.0
10001424,159710,2017-05-03 00:00:00,1,297.0
10001425,142918,2017-06-21 00:00:00,1,251.0
10001426,64477,2017-05-10 00:00:00,2,416.0
10001427,3712,2017-04-02 00:00:00,1,265.0
10001428,76394,2017-05-16 00:00:00,0,177.0
10001429,19685,2017-06-22 00:00:00,2,347.0
10001430,179150,2017-05-30 00:00:00,1,222.0
10001431,209347,2017-05-15 00:00:00,1,69.0
10001432,226858,2017-06-01 00:00:00,0,348.0
10001433,116056,2017-05-13 00:00:00,1,141.0
10001434,95467,2017-05-14 00:00:00,0,418.0
10001435,134474,2017-06-28 00:00:00,1,60.0
10001436,61548,2017-06-10 00:00:00,1,170.0
10001437,240007,2017-04-27 00:00:00,0,213.0
10001438,198355,2017-04-07 00:00:00,2,162.0
10001439,109019,2017-06-30 00:00:00,1,374.0
10001440,182905,2017-04-09 00:00:00,2,228.0
10001441,225957,2017-05-11 00:00:00,0,393.0
10001442,166521,2017-06-03 00:00:00,1,114.0
10001443,43390,2017-05-31 00:00:00,1,461.0
10001444,104686,2017-04-09 00:00:00,2,91.0
10001445,41739,2017-05-22 00:00:00,1,177.0
10001446,104917,2017-05-08 00:00:00,2,242.0
10001447,105749,2017-04-13 00:00:00,2,208.0
10001448,231420,2017-04-10 00:00:00,2,140.0
10001449,106312,2017-05-07 00:00:00,0,253.0
10001450,8164,2017-06-15 00:00:00,2,336.0
10001451,50049,2017-05-21 00:00:00,2,108.0
10001452,85198,2017-04-28 00:00:00,1,131.0
10001453,1826,2017-04-24 00:00:00,2,219.0
10001454,100840,2017-06-14 00:00:00,0,243.0
10001455,95481,2017-04-11 00:00:00,1,105.0
10001456,137150,2017-05-31 00:00:00,2,143.0
10001457,223362,2017-05-08 00:00:00,0,101.0
10001458,212077,2017-06-14 00:00:00,0,87.0
10001459,183156,2017-05-17 00:00:00,2,339.0
10001460,178405,2017-06-21 00:00:00,1,183.0
10001461,239662,2017-06-30 00:00:00,2,285.0
10001462,226343,2017-06-17 00:00:00,1,176.0
10001463,97606,2017-05-01 00:00:00,1,89.0
10001464,224496,2017-06-24 00:00:00,1,417.0
10001465,231254,2017-05-06 00:00:00,1,293.0
10001466,15873,2017-04-18 00:00:00,2,239.0
10001467,27094,2017-06-08 00:00:00,0,59.0
10001468,228034,2017-06-16 00:00:00,0,126.0
10001469,257839,2017-05-07 00:00:00,2,247.0
10001470,186394,2017-04-27 00:00:00,2,268.0
10001471,27545,2017-06-08 00:00:00,0,219.0
10001472,88280,2017-05-12 00:00:00,0,392.0
10001473,82960,2017-06-02 00:00:00,0,228.0
10001474,163387,2017-04-13 00:00:00,1,272.0
10001475,94220,2017-05-02 00:00:00,2,171.0
10001476,219584,2017-06-03 00:00:00,0,334.0
10001477,215799,2017-05-20 00:00:00,0,104.0
10001478,191643,2017-05-23 00:00:00,1,191.0
10001479,186096,2017-04-26 00:00:00,0,371.0
10001480,69421,2017-05-20 00:00:00,1,291.0
10001481,205373,2017-05-21 00:00:00,2,303.0
10001482,9033,2017-06-18 00:00:00,2,220.0
10001483,23832,2017-05-30 00:00:00,2,243.0
10001484,80754,2017-05-07 00:00:00,0,331.0
10001485,24610,2017-04-14 00:00:00,2,68.0
10001486,53826,2017-04-27 00:00:00,1,187.0
10001487,51881,2017-04-25 00:00:00,2,113.0
10001488,53133,2017-06-12 00:00:00,0,247.0
10001489,242935,2017-06-01 00:00:00,0,426.0
10001490,244912,2017-05-05 00:00:00,1,195.0
10001491,45035,2017-04-05 00:00:00,0,239.0
10001492,179589,2017-06-27 00:00:00,1,59.0
10001493,27899,2017-04-20 00:00:00,1,455.0
10001494,92264,2017-06-20 00:00:00,2,241.0
10001495,169620,2017-05-03 00:00:00,2,124.0
10001496,3592,2017-05-02 00:00:00,1,123.0
10001497,3834,2017-04-23 00:00:00,0,414.0
10001498,219593,2017-04-04 00:00:00,0,76.0
10001499,57048,2017-05-03 00:00:00,2,232.0
10001500,104645,2017-05-14 00:00:00,2,284.0
10001501,166663,2017-06-01 00:00:00,2,100.0
10001502,190926,2017-05-23 00:00:00,1,131.0
10001503,205611,2017-04-06 00:00:00,1,189.0
10001504,92762,2017-06-13 00:00:00,1,130.0
10001505,26962,2017-05-27 00:00:00,2,59.0
10001506,267090,2017-05-04 00:00:00,1,86.0
10001507,158391,2017-05-06 00:00:00,0,126.0
10001508,186299,2017-06-28 00:00:00,1,252.0
10001509,173052,2017-05-13 00:00:00,2,385.0
10001510,157590,2017-06-11 00:00:00,1,277.0
10001511,195560,2017-05-24 00:00:00,1,208.0
10001512,164579,2017-05-18 00:00:00,2,168.0
10001513,197188,2017-05-25 00:00:00,2,68.0
10001514,203211,2017-05-02 00:00:00,2,183.0
10001515,260953,2017-06-30 00:00:00,2,112.0
10001516,71602,2017-04-23 00:00:00,1,74.0
10001517,76802,2017-06-13 00:00:00,0,201.0
10001518,215718,2017-06-26 00:00:00,2,87.0
10001519,97576,2017-05-01 00:00:00,2,113.0
10001520,161521,2017-05-31 00:00:00,0,167.0
10001521,44106,2017-06-02 00:00:00,0,187.0
10001522,154417,2017-04-02 00:00:00,2,224.0
10001523,147398,2017-05-23 00:00:00,2,316.0
10001524,94052,2017-06-13 00:00:00,1,119.0
10001525,31978,2017-05-06 00:00:00,0,165.0
10001526,35286,2017-04-15 00:00:00,2,123.0
10001527,32118,2017-06-13 00:00:00,2,245.0
10001528,19519,2017-06-12 00:00:00,2,80.0
10001529,228151,2017-04-30 00:00:00,0,126.0
10001530,145805,2017-04-05 00:00:00,1,172.0
10001531,133916,2017-06-30 00:00:00,1,162.0
10001532,240932,2017-04-04 00:00:00,0,325.0
10001533,195802,2017-04-28 00:00:00,2,174.0
10001534,59215,2017-05-23 00:00:00,0,144.0
10001535,274900,2017-04-15 00:00:00,2,105.0
10001536,63504,2017-06-30 00:00:00,0,113.0
10001537,235913,2017-05-30 00:00:00,2,74.0
10001538,198389,2017-06-28 00:00:00,2,114.0
10001539,100156,2017-05-04 00:00:00,2,68.0
10001540,273992,2017-05-09 00:00:00,2,219.0
10001541,29284,2017-06-25 00:00:00,1,95.0
10001542,223341,2017-04-21 00:00:00,2,343.0
10001543,174501,2017-05-28 00:00:00,1,121.0
10001544,214791,2017-05-12 00:00:00,2,231.0
10001545,122884,2017-04-18 00:00:00,1,153.0
10001546,48220,2017-04-30 00:00:00,0,296.0
10001547,236735,2017-04-08 00:00:00,0,261.0
10001548,76542,2017-05-11 00:00:00,1,247.0
10001549,31365,2017-04-06 00:00:00,1,254.0
10001550,176165,2017-06-15 00:00:00,2,174.0
10001551,68616,2017-04-22 00:00:00,2,359.0
10001552,251165,2017-04-03 00:00:00,2,203.0
10001553,14671,2017-04-23 00:00:00,2,403.0
10001554,253586,2017-04-09 00:00:00,2,82.0
10001555,62727,2017-06-17 00:00:00,0,146.0
10001556,12103,2017-06-18 00:00:00,2,499.0
10001557,219832,2017-06-13 00:00:00,2,85.0
10001558,138117,2017-04-28 00:00:00,1,186.0
10001559,135686,2017-06-05 00:00:00,2,218.0
10001560,136267,2017-04-10 00:00:00,2,182.0
10001561,117399,2017-05-28 00:00:00,1,222.0
10001562,154050,2017-06-28 00:00:00,1,289.0
10001563,38844,2017-06-01 00:00:00,2,406.0
10001564,175993,2017-05-06 00:00:00,0,424.0
10001565,116955,2017-06-22 00:00:00,2,253.0
10001566,39306,2017-04-20 00:00:00,1,447.0
10001567,226991,2017-06-10 00:00:00,2,157.0
10001568,260327,2017-06-21 00:00:00,0,285.0
10001569,238745,2017-04-13 00:00:00,2,95.0
10001570,119241,2017-06-23 00:00:00,2,121.0
10001571,189531,2017-04-27 00:00:00,2,245.0
10001572,65152,2017-06-20 00:00:00,2,255.0
10001573,167009,2017-05-03 00:00:00,0,230.0
10001574,243718,2017-05-18 00:00:00,2,113.0
10001575,273768,2017-04-19 00:00:00,0,342.0
10001576,95015,2017-06-08 00:00:00,2,89.0
10001577,260645,2017-04-08 00:00:00,2,355.0
10001578,74503,2017-06-24 00:00:00,1,301.0
10001579,233927,2017-05-11 00:00:00,2,68.0
10001580,166569,2017-05-16 00:00:00,2,349.0
10001581,113788,2017-04-21 00:00:00,2,384.0
10001582,72711,2017-04-24 00:00:00,1,121.0
10001583,270329,2017-04-09 00:00:00,2,94.0
10001584,59255,2017-06-25 00:00:00,2,50.0
10001585,222662,2017-05-12 00:00:00,0,318.0
10001586,191279,2017-05-25 00:00:00,2,158.0
10001587,173077,2017-06-25 00:00:00,2,91.0
10001588,150024,2017-06-30 00:00:00,1,312.0
10001589,232851,2017-05-14 00:00:00,1,234.0
10001590,139498,2017-04-05 00:00:00,1,60.0
10001591,193855,2017-06-27 00:00:00,2,84.0
10001592,127563,2017-05-01 00:00:00,1,240.0
10001593,28232,2017-06-12 00:00:00,0,156.0
10001594,82724,2017-06-06 00:00:00,2,139.0
10001595,115202,2017-04-28 00:00:00,2,310.0
10001596,10349,2017-06-13 00:00:00,2,140.0
10001597,51527,2017-06-17 00:00:00,1,332.0
10001598,235991,2017-05-30 00:00:00,1,258.0
10001599,276643,2017-05-22 00:00:00,2,50.0
10001600,234091,2017-06-07 00:00:00,0,149.0
10001601,100336,2017-05-11 00:00:00,2,267.0
10001602,162009,2017-04-06 00:00:00,0,354.0
10001603,52205,2017-04-17 00:00:00,2,314.0
10001604,28893,2017-04-24 00:00:00,1,226.0
10001605,9677,2017-04-05 00:00:00,0,68.0
10001606,243080,2017-05-23 00:00:00,0,82.0
10001607,41684,2017-06-06 00:00:00,0,83.0
10001608,109826,2017-05-31 00:00:00,2,176.0
10001609,86612,2017-06-08 00:00:00,0,111.0
10001610,56823,2017-06-26 00:00:00,0,119.0
10001611,69902,2017-04-19 00:00:00,2,143.0
10001612,136856,2017-05-12 00:00:00,2,115.0
